SK_ID_CURR,TARGET
102605,0.02381876333644181
102614,0.016885907468528177
102617,0.12778075436705613
102634,0.05332227246748792
102652,0.03227223463776704
102655,0.02620428738872171
102671,0.1145076933850353
102694,0.16195521798741372
102701,0.03747516988679362
102703,0.023304164919877732
102704,0.014286510902874758
102713,0.012465564551285507
102720,0.10028196431064791
102731,0.028625451474136275
102733,0.04006543194500356
102749,0.02195385067086917
102755,0.054571751266282255
102763,0.026998464181541924
102770,0.0536942528269118
102772,0.12300067817977839
102799,0.25241199155477273
102838,0.012155207147639022
102854,0.016429874512085916
102862,0.16770993974474785
102863,0.03331432346382287
102867,0.019416935356285747
102868,0.021580699424094296
102878,0.05949256797649293
102887,0.032542607349279024
102898,0.24197324582190835
102904,0.25500330663494103
102912,0.04934749662703894
102919,0.03340387015307578
102927,0.054450812597789645
102932,0.02844958376354647
102933,0.15308291620267286
102935,0.01694283707207797
102958,0.052653873868384514
102969,0.2476457563474373
102971,0.02556729216243659
102975,0.07069467817311301
102979,0.03701861352000844
102982,0.0148912006812203
102987,0.2796657038372978
102989,0.05607273350129272
102995,0.06371752459952733
102996,0.02401087561187535
103000,0.0573608433323821
103001,0.06463648420998601
103004,0.03453707725451624
103010,0.022362959485564576
103025,0.2591503236283926
103029,0.038299538358211684
103046,0.05026869107153528
103056,0.028638081110080833
103062,0.06707337238904665
103078,0.01660432205650052
103083,0.014866320432136485
103092,0.038566843333519514
103096,0.058633501195702487
103097,0.07591632540585361
103102,0.19097178922967337
103112,0.11180312511327399
103132,0.023949013439754283
103144,0.04001516896469597
103145,0.07342034666954667
103146,0.019849186569499314
103147,0.09503079323699413
103158,0.03302799815368348
103171,0.10434967623658832
103173,0.049958752370353215
103184,0.02024911197211081
103195,0.10144710131043677
103196,0.05536972327084046
103206,0.0135632546070932
103230,0.12146765846506836
103231,0.09899645047857296
103232,0.024095108889960075
103239,0.051310090543927066
103240,0.09274585795842993
103243,0.026341490907166035
103252,0.11865491680793014
103258,0.03987403108810923
103259,0.11927322578862383
103279,0.025579011048682883
103280,0.011684061832000074
103286,0.03252833484487499
103287,0.436998886439682
103290,0.014550721992524551
103298,0.02550889433255966
103315,0.010731922620552477
103319,0.03469203622000475
103334,0.11640147460368648
103336,0.1024727869737176
103345,0.025924506658447123
103368,0.017862549417136817
103371,0.19076516110717534
103377,0.03776966013524844
103398,0.020010613006052363
103404,0.04388029860438697
103408,0.09388367048423683
103410,0.03167057072108972
103418,0.02123493205784609
103420,0.09465290653720274
103432,0.056459573871230205
103433,0.018473568252686097
103436,0.018901003466161716
103440,0.020848757099186335
103453,0.022660722396766877
103459,0.04023112439639591
103460,0.034825045628234456
103461,0.019989289072428362
103462,0.0369223616786444
103473,0.10102782201159133
103474,0.028707697733884967
103475,0.18401077264635213
103478,0.09730310817916324
103480,0.11130872583901709
103484,0.028581204200621334
103494,0.16451489969927002
103513,0.06489855040375604
103515,0.0735597384075454
103516,0.22411849043360274
103525,0.19952498114848213
103541,0.1334173985578651
103544,0.030786524136318823
103562,0.35097880136249016
103570,0.3375693933698664
103572,0.09842809522798786
103574,0.02030062190382762
103575,0.027405287650548477
103591,0.357307495331576
103594,0.019555215940779188
103609,0.04819713255428276
103613,0.14871794703820992
103614,0.08146618669958904
103615,0.0473349551696574
103624,0.04668412423722944
103625,0.11402951816033303
103628,0.22901449654074235
103629,0.012360917065270398
103647,0.07622091785225711
103648,0.0623093413565126
103651,0.047639271467500806
103658,0.03705511322123416
103668,0.08228888339597416
103669,0.03586456413113847
103676,0.03304642535697077
103682,0.02721916101103536
103683,0.05310939203255588
103689,0.02206327701758061
103725,0.038242653796711
103733,0.19384811428447127
103744,0.030226267299655524
103762,0.2376535937418003
103771,0.44709697269494536
103773,0.008788937380329048
103783,0.11493836710372748
103784,0.05358414217308838
103808,0.01063282047425484
103812,0.04393735397323119
103813,0.09414214562079347
103814,0.05184532450697072
103818,0.1280367655721703
103824,0.07225476374567943
103828,0.014379018632794144
103830,0.3095164807881087
103840,0.017652188440952593
103842,0.05842238376805216
103847,0.1540247119791056
103848,0.0729255672382621
103851,0.024456422432984248
103854,0.0739075015970242
103857,0.16790480743247585
103861,0.020463028546141085
103862,0.06079792318543803
103865,0.03132210055506105
103870,0.029352456840822584
103876,0.027709865712248934
103891,0.3630708361867602
103908,0.07415616359567498
103914,0.10489561196072912
103918,0.06643206509707818
103940,0.03228233882390279
103963,0.06697999330377341
103966,0.044935392382890765
103971,0.1397000024855663
103980,0.11349957165382885
103984,0.11001696807340981
103985,0.06788579400080487
103998,0.2399607642042927
104019,0.020932242777800005
104026,0.05397565596017241
104035,0.054710706120692947
104044,0.0886493020380732
104045,0.025742754398136992
104047,0.11367827225743833
104051,0.017651624423706016
104058,0.03803858135828745
104063,0.01564629173758773
104066,0.230990115320852
104087,0.03735861723332908
104089,0.040442967147362965
104095,0.068736974995048
104098,0.10081887489947013
104104,0.028900702773840783
104110,0.580123661357443
104120,0.030886298776723258
104122,0.033972000840436584
104131,0.03343311452060049
104132,0.026960050641484816
104135,0.036767806705621596
104136,0.01923933364610345
104149,0.08484942087837294
104150,0.052134531651022435
104156,0.38243171287150984
104165,0.13566550757387524
104175,0.021286287695522033
104179,0.0518628952736931
104184,0.10850207574144623
104206,0.026972824530900896
104216,0.2638782889458099
104230,0.2202512651053184
104257,0.0199316298519221
104272,0.06442938647867615
104273,0.0434961341105924
104278,0.01944348553362323
104294,0.06970347919837856
104295,0.06410704828453946
104297,0.05019614065811279
104298,0.06472951291369038
104308,0.05293310922244832
104318,0.057702602567461084
104319,0.07129092775159038
104320,0.0751997150910511
104327,0.12537324078098272
104334,0.057087768861937116
104344,0.04849672145851281
104350,0.024103635676170226
104351,0.1124739043130497
104354,0.06312331574563876
104369,0.10089827977175207
104376,0.14646811330934345
104381,0.034666830032696765
104384,0.08600982942988777
104391,0.024996727741353867
104394,0.024881739235854555
104398,0.1421424411814474
104402,0.017028867825542915
104408,0.08575391586327327
104409,0.018905254325407603
104410,0.6076383344035121
104412,0.05375443348480993
104417,0.11439374371237672
104424,0.06673187329937093
104426,0.023517946899190068
104435,0.02898793797473634
104445,0.02753121205848316
104458,0.014911144167792476
104460,0.03783341050816858
104466,0.06080245583480298
104472,0.09866813120595933
104473,0.060012509234445635
104479,0.018909309184000536
104480,0.031109014945684636
104482,0.07112423778573643
104499,0.031983518757122624
104501,0.009730390901000056
104502,0.021239277983847112
104506,0.15765092783307247
104510,0.016632146285716392
104512,0.08871980070261563
104520,0.24583640413988697
104528,0.0800122495988791
104529,0.014164512631323432
104541,0.03668014661111028
104578,0.019215498726709343
104584,0.06980668449727818
104588,0.08004075430100284
104602,0.08821187490327498
104610,0.013827476229217704
104611,0.2244826613158076
104618,0.06570373608450676
104620,0.03007786641390853
104622,0.015164970200975089
104624,0.03770365106885143
104625,0.06840889708642904
104634,0.1576202300113893
104639,0.07207751339040858
104646,0.04470478387767578
104647,0.042097037309913245
104652,0.02499751209266277
104670,0.08026676245002667
104677,0.018777856007830926
104685,0.047253003060402775
104691,0.0380868530421652
104696,0.06825400420836987
104699,0.013408347305157624
104712,0.09368924107747349
104714,0.016391630945328278
104717,0.052121360302799506
104718,0.01580808469165502
104740,0.06798404562062578
104741,0.055514250656543446
104743,0.012253674528088546
104744,0.03014736243206164
104747,0.0590909360792138
104767,0.048330980673734474
104772,0.18098334239794497
104776,0.1929134694002792
104779,0.023263966954104823
104814,0.010816333015542676
104815,0.021626350043250732
104830,0.05264927483031062
104831,0.100323276799898
104833,0.0836051212197995
104839,0.017527570394362528
104840,0.036340804604378205
104860,0.17967327300737698
104861,0.05783123132005169
104866,0.04316712041854939
104870,0.013915575227633743
104877,0.054935896559892464
104878,0.023065625619250282
104879,0.051301871287918605
104880,0.0647102328466831
104899,0.018550726016594916
104906,0.029803368003259265
104907,0.05438150771601205
104913,0.0740719015519655
104916,0.04560420328406734
104921,0.030938553721010308
104930,0.040813450688282495
104931,0.25114473019741335
104936,0.02288608695135263
104937,0.05331685671632693
104942,0.019721297461100816
104943,0.07301694529209805
104969,0.044264472578022906
104972,0.21865087790076518
104988,0.10889477205603736
105013,0.0186335671883252
105015,0.023911902628467638
105019,0.030893844629876304
105027,0.041385931711669634
105030,0.046030263485097214
105035,0.37322822354662627
105041,0.01676858424336113
105051,0.1297578803893229
105056,0.041637256216589355
105067,0.371529766332041
105071,0.06703956812499637
105072,0.018356178858663738
105074,0.08654852177908644
105091,0.06250766341525198
105101,0.04474554718698548
105103,0.03341469784927948
105134,0.04334557169131608
105139,0.02489575976478024
105142,0.08695506930474552
105146,0.03063799084448954
105163,0.058628155411976586
105168,0.0703348151081656
105172,0.019680110641353298
105176,0.24135826794196452
105195,0.034839686801182865
105196,0.29396824285517925
105197,0.015363806136300185
105203,0.048746160566665406
105223,0.0944133052850727
105227,0.10703129387662173
105228,0.016773977676473355
105230,0.18336491849317657
105231,0.1425400186414584
105239,0.0201383660072118
105242,0.08494484382654224
105244,0.03211311034121389
105245,0.041377319652412786
105248,0.03382144737795361
105249,0.06775119333551881
105266,0.14400675659145487
105271,0.10843128917452827
105276,0.048826427794086566
105282,0.047219063979804
105292,0.06852426043934634
105297,0.012825910466815697
105332,0.03553320353264763
105333,0.02131799678744652
105343,0.054550333658044944
105344,0.0527967960581733
105345,0.08744359670539997
105357,0.027368327696059725
105359,0.06266173707363899
105366,0.0358911143792565
105367,0.026394154945339397
105370,0.011888302567148894
105377,0.048533090897744
105390,0.04008725249521437
105399,0.015222517231628964
105403,0.17864083547361415
105404,0.051877656336254005
105414,0.01818300191860321
105417,0.0482158644256405
105425,0.2758368648787323
105452,0.16819546698333343
105454,0.09766764808776891
105456,0.050847562854018556
105470,0.03609020941887843
105471,0.0526782928103217
105483,0.05410548806354702
105493,0.21126465873433875
105508,0.06436530663352322
105514,0.02259627039913062
105515,0.019135960785703565
105528,0.13132031854358045
105529,0.022738791197152587
105531,0.02792275277409196
105532,0.07659986379613068
105558,0.02381071629326698
105574,0.028143619940153287
105578,0.014362345297303283
105584,0.43930977643916264
105595,0.13147223615549622
105617,0.32160584950217885
105618,0.06819220239975829
105621,0.047072908654673236
105625,0.03311757549444298
105629,0.07882507201558943
105630,0.024009594613569288
105634,0.023261151114571325
105635,0.022260823493705385
105641,0.0831899253681059
105647,0.06782024424145798
105648,0.03638799157851774
105655,0.019315175453465824
105657,0.054447791166638594
105672,0.0828549484275208
105678,0.1310307912460884
105682,0.050538337569449
105691,0.036673098434522246
105692,0.03361725149661292
105706,0.03351652179258924
105712,0.046293653686106294
105720,0.046389974853806665
105734,0.022669276503623884
105735,0.027319774427977193
105736,0.05549567690899664
105737,0.02017347405896559
105738,0.11224584776469963
105740,0.17068519651124875
105744,0.035782254896369645
105747,0.054478965612845986
105749,0.16972700569983973
105754,0.03559585593434816
105758,0.0904012391638774
105760,0.10046831454117629
105767,0.23701011828791646
105784,0.13743571849215527
105791,0.017072559724681188
105802,0.09510311886659774
105807,0.17078234178343554
105809,0.022974522715476727
105816,0.08763574008357726
105817,0.015394815368706342
105824,0.05851194245737173
105832,0.04620213304292167
105856,0.020508102721424462
105865,0.02533507547655481
105899,0.3051008250160314
105906,0.024814614109899456
105916,0.033073238646736794
105923,0.046941535795765335
105937,0.03979487411527516
105965,0.02489172916072447
105966,0.10640084007370945
105968,0.030467530322756214
105973,0.027181642598488546
105976,0.290253574426697
105978,0.07272937808634201
105979,0.04164531900640366
105991,0.04033424942146009
105998,0.11090437832629159
105999,0.02323348306761344
106000,0.25947786282426244
106001,0.03715645804526188
106010,0.07964393204602854
106011,0.028814427721582145
106013,0.10981605215781606
106015,0.01898691874060641
106026,0.01622219963664225
106032,0.029075874235779033
106035,0.18566935169080748
106040,0.0640307631147889
106041,0.3510030478543884
106044,0.016934515348067024
106053,0.11356137936790868
106054,0.06825309915603955
106065,0.10670996992725196
106081,0.02475652338605389
106083,0.05171726066317199
106087,0.02494614330696354
106090,0.06642869236502252
106101,0.030673648058350395
106102,0.0824848306299261
106109,0.05518437515095667
106116,0.05695306517143472
106150,0.010933860957496518
106155,0.08782221641242048
106166,0.0164813221815077
106176,0.15366297863095907
106189,0.018216206283059807
106199,0.14913209348800507
106205,0.0762515413690852
106206,0.22440346583455797
106211,0.019493458052045852
106214,0.0223393462189072
106216,0.026465616254123022
106217,0.03167378790445157
106225,0.03489291578885067
106249,0.032974547605915276
106256,0.0659783874006776
106258,0.02607701041483558
106261,0.03743389418249581
106262,0.08861252426255957
106264,0.01910295768137372
106271,0.03812904900500906
106276,0.019581276592126075
106277,0.1513520430345734
106286,0.07726054854288449
106293,0.025007023662992456
106295,0.057193705955942045
106296,0.019998681753115612
106297,0.06947955933382023
106298,0.053382703500554164
106311,0.030374904210752424
106314,0.046152906265495425
106320,0.0424552770996305
106334,0.10384074000551559
106346,0.09816973249796425
106347,0.02904132196728155
106349,0.07913952343627692
106354,0.033431403508286266
106360,0.015383408433204042
106373,0.11599730771269737
106377,0.03553438066582776
106386,0.1277242606634168
106387,0.07358436040358216
106391,0.015364809427008928
106401,0.27819577653225763
106411,0.05552441836848871
106413,0.3453786081766073
106426,0.16606786842471452
106427,0.24127212312885657
106428,0.0998809217567068
106434,0.04761948109459789
106438,0.03317786354871549
106440,0.021094896446533812
106441,0.06590796174994049
106452,0.11201293086895123
106453,0.04528364186401195
106454,0.047292224044729894
106457,0.08397396444795828
106484,0.024235785024417436
106488,0.07717175699772338
106491,0.11899632559109725
106514,0.14561137552794884
106527,0.03397373614560093
106528,0.030707806396848412
106529,0.024010327466528193
106534,0.1038696191338773
106550,0.3333846553873156
106577,0.07647818343004348
106585,0.06296755074828718
106590,0.006739870612561955
106607,0.03612842457981984
106610,0.06670846883213925
106611,0.03572231553212041
106612,0.07038002232696432
106624,0.04441572150031448
106631,0.020818988480850904
106647,0.10255347028609585
106660,0.08688910041657918
106674,0.019474273862582284
106687,0.027957122589182603
106712,0.04018391915762547
106713,0.04152291518201339
106717,0.044248640718645725
106720,0.03969838093267197
106721,0.05252471222184454
106724,0.05508494480263331
106735,0.11494894206849351
106739,0.0778575496500533
106740,0.044496373516501805
106754,0.1396046925381567
106760,0.21489436453142538
106761,0.026704666467552936
106784,0.15464618092843943
106787,0.04879571135679558
106797,0.020714131965596856
106798,0.07355859011729195
106802,0.3084356183467563
106803,0.044674860696641096
106804,0.20050789277363715
106805,0.06284674795200598
106810,0.07245096249958367
106812,0.17971974509756156
106813,0.07099282212756447
106817,0.03687522464520614
106822,0.017791100056561683
106823,0.058615983829570756
106827,0.015227196338774495
106841,0.07130354664805574
106851,0.050640166925833875
106852,0.07562909036789195
106853,0.3396659023453213
106854,0.40192408784612216
106861,0.059444033359644814
106873,0.045738551522746904
106877,0.03317060750891263
106878,0.023202870214890724
106881,0.1185852580499183
106900,0.01948491148136008
106906,0.025380306886741352
106907,0.12377810418778469
106914,0.12062960565037713
106916,0.06983355866389453
106924,0.015776380843588764
106931,0.03171095435282405
106936,0.14068172786809766
106937,0.09058653097274577
106938,0.020417742725126704
106939,0.04021289422648514
106943,0.06292543855882847
106944,0.13864942473067643
106967,0.08832545047597705
106980,0.023030978527621156
106986,0.07238842890243176
106987,0.020450969983528123
106990,0.03264534781122517
107013,0.024129029773095167
107023,0.0643535952157975
107033,0.03026404026817864
107037,0.09185406750960706
107048,0.020920790536942065
107071,0.039078324009154626
107081,0.012786202462038043
107113,0.11374048096979587
107130,0.03525361438218934
107131,0.015974101342558146
107145,0.07835264743198847
107156,0.14347883960110944
107219,0.05663745988784099
107222,0.07051096043846371
107223,0.3068269129483237
107232,0.20744154743746185
107245,0.046939549701544556
107246,0.033926917048152525
107247,0.04005093918527956
107256,0.01207091580675363
107259,0.04292331852979069
107260,0.011577005473724918
107279,0.1825402862530698
107280,0.07778620490449231
107281,0.03575714228035704
107285,0.04633923292086142
107329,0.018590138857549173
107337,0.18890773821067497
107349,0.0912574091859781
107350,0.022803495474802076
107351,0.013321567460007809
107359,0.09043186900371622
107391,0.09721628856540045
107394,0.0290694955113658
107395,0.06304340839452267
107406,0.03723186907922417
107416,0.11594694139882147
107417,0.021971200277661588
107418,0.08046555918555438
107419,0.029449578162966183
107444,0.010881149054903087
107445,0.045559921436436765
107446,0.1853609469084438
107460,0.13737783494568045
107470,0.060624267073167266
107475,0.03552184117631155
107520,0.02185235902613105
107526,0.08321664438481925
107527,0.014817063092630818
107530,0.01094434488669247
107532,0.08462935818454974
107534,0.0715071126218369
107535,0.05790725525060665
107554,0.11044755501924436
107556,0.03059778576126596
107559,0.11533739704839004
107561,0.018273018290880003
107564,0.0779763466892937
107566,0.037677961167332664
107571,0.10821582274387265
107590,0.222989712328906
107602,0.18912246007814204
107625,0.04780656676286505
107626,0.3154121725710173
107635,0.012748273561738625
107636,0.08659942362975293
107645,0.04382331660132063
107652,0.24467759699680353
107655,0.023196848689036344
107668,0.04648786060519573
107670,0.039777170034030904
107677,0.008307777108859861
107680,0.12399512529499
107683,0.20900506428198795
107684,0.01651040404609322
107691,0.06316110530471757
107692,0.05788079107670825
107703,0.02745781083729851
107709,0.018494965219856153
107710,0.10013660441902679
107721,0.14626391974057112
107725,0.15680273058642907
107727,0.13864133740645623
107739,0.04035091525414305
107740,0.0482038615161067
107741,0.06030110278508284
107747,0.021859944521892015
107765,0.2683877670499593
107768,0.008960455051353356
107775,0.09556414977455652
107782,0.23524993737717123
107790,0.02454198252705915
107801,0.04050161661336415
107807,0.02178986576680888
107811,0.08878212706449552
107817,0.10081486784494377
107826,0.029578062804077678
107838,0.08054034843457572
107839,0.04002586809074936
107843,0.13126593090062985
107847,0.0709038758291224
107849,0.13947139334349093
107850,0.12493856927898091
107867,0.05688984912500563
107871,0.0632687650950795
107908,0.05069016668393902
107913,0.05552489520096492
107927,0.01784202470934865
107931,0.04932894127711954
107955,0.016167796808791254
107962,0.14587569585778973
107977,0.07473284881989317
107978,0.04769416222810918
107993,0.02224490505031652
108010,0.08680589787325867
108016,0.04412650679576368
108018,0.3584602044086337
108027,0.34452675063441135
108045,0.18896662034999748
108069,0.29593446021870584
108082,0.028021914321854066
108089,0.04086990059500336
108092,0.02364011816550915
108106,0.03209730904454165
108112,0.05090408484954878
108120,0.26073659950578754
108122,0.16312275453402506
108135,0.052982094210535
108170,0.016954183603182595
108171,0.056169019024550584
108177,0.023647724118922256
108180,0.08991523252297819
108183,0.027668941147179455
108184,0.04097934863367885
108185,0.03126510308318545
108192,0.05480172707518807
108195,0.16806660739186646
108196,0.11357251207456849
108218,0.02109934431797715
108219,0.08512157688352827
108243,0.06481677481297725
108249,0.01977535079305715
108251,0.01603781662869541
